iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGR,Europe,Bulgaria,2020-10-17,29108.0,603.0,684.143,968.0,10.0,11.0,4189.139,86.782,98.46,139.312,1.439,1.583,1.53,79.0,11.369,1484.0,213.573,,,,,602807.0,7442.0,86.754,1.071,4970.0,0.715,0.138,7.3,tests performed,35.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-10-18,29503.0,395.0,728.714,986.0,18.0,13.429,4245.986,56.847,104.874,141.902,2.591,1.933,1.52,74.0,10.65,1500.0,215.876,,,,,607409.0,4602.0,87.417,0.662,5085.0,0.732,0.143,7.0,tests performed,35.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-10-19,30527.0,1024.0,791.143,1008.0,22.0,13.286,4393.357,147.371,113.859,145.068,3.166,1.912,1.54,88.0,12.665,1562.0,224.798,,,,,608990.0,1581.0,87.644,0.228,5141.0,0.74,0.154,6.5,tests performed,35.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-10-20,31863.0,1336.0,869.857,1019.0,11.0,13.714,4585.63,192.273,125.187,146.652,1.583,1.974,1.55,93.0,13.384,1633.0,235.017,,,,,613396.0,4406.0,88.278,0.634,5153.0,0.742,0.169,5.9,tests performed,35.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-10-21,33335.0,1472.0,963.143,1048.0,29.0,17.0,4797.476,211.846,138.613,150.825,4.174,2.447,1.55,107.0,15.399,1732.0,249.264,,,,,624901.0,11505.0,89.934,1.656,5965.0,0.858,0.161,6.2,tests performed,35.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-10-22,34930.0,1595.0,1060.429,1064.0,16.0,17.143,5027.024,229.548,152.614,153.128,2.303,2.467,1.55,112.0,16.119,1792.0,257.899,,,,,633639.0,8738.0,91.191,1.258,6371.0,0.917,0.166,6.0,tests performed,35.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-10-23,36519.0,1589.0,1144.857,1077.0,13.0,17.0,5255.708,228.684,164.765,154.999,1.871,2.447,1.53,127.0,18.277,1886.0,271.428,,,,,642677.0,9038.0,92.492,1.301,6759.0,0.973,0.169,5.9,tests performed,39.35,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-10-24,37562.0,1043.0,1207.714,1084.0,7.0,16.571,5405.814,150.106,173.811,156.006,1.007,2.385,1.52,138.0,19.861,1976.0,284.38,,,,,652508.0,9831.0,93.907,1.415,7100.0,1.022,0.17,5.9,tests performed,39.35,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-10-25,37889.0,327.0,1198.0,1094.0,10.0,15.429,5452.875,47.061,172.413,157.445,1.439,2.22,1.51,146.0,21.012,2036.0,293.015,,,,,659602.0,7094.0,94.928,1.021,7456.0,1.073,0.161,6.2,tests performed,39.35,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-10-26,40132.0,2243.0,1372.143,1136.0,42.0,18.286,5775.681,322.806,197.475,163.49,6.045,2.632,1.53,149.0,21.444,2130.0,306.543,,,,,661859.0,2257.0,95.253,0.325,7553.0,1.087,0.182,5.5,tests performed,39.35,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-10-27,42701.0,2569.0,1548.286,1161.0,25.0,20.286,6145.404,369.723,222.825,167.088,3.598,2.919,1.53,145.0,20.868,2217.0,319.064,,,,,669518.0,7659.0,96.355,1.102,8017.0,1.154,0.193,5.2,tests performed,39.35,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-10-28,45461.0,2760.0,1732.286,1197.0,36.0,21.286,6542.615,397.211,249.306,172.269,5.181,3.063,1.52,162.0,23.315,2316.0,333.312,,,,,680744.0,11226.0,97.971,1.616,7978.0,1.148,0.217,4.6,tests performed,39.35,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-10-29,48150.0,2689.0,1888.571,1225.0,28.0,23.0,6929.608,386.993,271.798,176.298,4.03,3.31,1.5,167.0,24.034,2376.0,341.947,,,,,690690.0,9946.0,99.402,1.431,8150.0,1.173,0.232,4.3,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-10-30,51041.0,2891.0,2074.571,1254.0,29.0,25.286,7345.672,416.064,298.566,180.472,4.174,3.639,1.48,165.0,23.746,2447.0,352.165,,,,,702066.0,11376.0,101.039,1.637,8484.0,1.221,0.245,4.1,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-10-31,52844.0,1803.0,2183.143,1279.0,25.0,27.857,7605.155,259.483,314.192,184.07,3.598,4.009,1.45,166.0,23.89,2612.0,375.911,,,,,714700.0,12634.0,102.858,1.818,8885.0,1.279,0.246,4.1,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-01,54069.0,1225.0,2311.429,1298.0,19.0,29.143,7781.453,176.298,332.654,186.804,2.734,4.194,1.43,169.0,24.322,2680.0,385.698,,,,,721959.0,7259.0,103.902,1.045,8908.0,1.282,0.259,3.9,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-02,56496.0,2427.0,2337.714,1349.0,51.0,30.429,8130.74,349.287,336.437,194.144,7.34,4.379,1.43,180.0,25.905,2841.0,408.868,,,,,727416.0,5457.0,104.688,0.785,9365.0,1.348,0.25,4.0,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-03,60537.0,4041.0,2548.0,1412.0,63.0,35.857,8712.309,581.569,366.701,203.211,9.067,5.16,1.42,210.0,30.223,2922.0,420.526,,,,,735326.0,7910.0,105.826,1.138,9401.0,1.353,0.271,3.7,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-04,64591.0,4054.0,2732.857,1466.0,54.0,38.429,9295.749,583.44,393.305,210.982,7.772,5.531,1.41,239.0,34.396,3191.0,459.239,,,,,746392.0,11066.0,107.419,1.593,9378.0,1.35,0.291,3.4,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-05,68345.0,3754.0,2885.0,1518.0,52.0,41.857,9836.014,540.265,415.201,218.466,7.484,6.024,1.38,250.0,35.979,3424.0,492.772,,,,,759595.0,13203.0,109.319,1.9,9844.0,1.417,0.293,3.4,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-06,72184.0,3839.0,3020.429,1576.0,58.0,46.0,10388.511,552.498,434.691,226.813,8.347,6.62,1.35,257.0,36.987,3563.0,512.777,,,,,770726.0,11131.0,110.921,1.602,9809.0,1.412,0.308,3.2,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-07,74485.0,2301.0,3091.571,1632.0,56.0,50.429,10719.665,331.153,444.93,234.873,8.059,7.258,1.32,271.0,39.002,3715.0,534.652,,,,,784575.0,13849.0,112.914,1.993,9982.0,1.437,0.31,3.2,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-08,75160.0,675.0,3013.0,1665.0,33.0,52.429,10816.809,97.144,433.622,239.622,4.749,7.545,1.3,272.0,39.145,3822.0,550.051,,,,,793277.0,8702.0,114.166,1.252,10188.0,1.466,0.296,3.4,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-09,78976.0,3816.0,3211.429,1771.0,106.0,60.286,11365.996,549.188,462.179,254.877,15.255,8.676,1.3,270.0,38.858,4004.0,576.244,,,,,795428.0,2151.0,114.476,0.31,9716.0,1.398,0.331,3.0,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-10,83366.0,4390.0,3261.286,1851.0,80.0,62.714,11997.792,631.796,469.355,266.391,11.513,9.026,1.29,280.0,40.297,4176.0,600.998,,,,,804254.0,8826.0,115.746,1.27,9847.0,1.417,0.331,3.0,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-11,87311.0,3945.0,3245.714,1898.0,47.0,61.714,12565.545,567.753,467.114,273.155,6.764,8.882,1.27,276.0,39.721,4478.0,644.461,,,,,815322.0,11068.0,117.339,1.593,9847.0,1.417,0.33,3.0,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-12,90725.0,3414.0,3197.143,1970.0,72.0,64.571,13056.878,491.333,460.124,283.517,10.362,9.293,1.26,284.0,40.872,4768.0,686.197,,,,,826152.0,10830.0,118.897,1.559,9508.0,1.368,0.336,3.0,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-13,94937.0,4212.0,3250.429,2055.0,85.0,68.429,13663.057,606.179,467.792,295.75,12.233,9.848,1.24,288.0,41.448,4949.0,712.246,,,,,835037.0,8885.0,120.176,1.279,9187.0,1.322,0.354,2.8,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-14,97435.0,2498.0,3278.571,2091.0,36.0,65.571,14022.562,359.505,471.842,300.931,5.181,9.437,1.23,295.0,42.456,5166.0,743.476,,,,,847450.0,12413.0,121.963,1.786,8982.0,1.293,0.365,2.7,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-15,98251.0,816.0,3298.714,2130.0,39.0,66.429,14139.998,117.436,474.741,306.543,5.613,9.56,1.22,293.0,42.168,5247.0,755.133,,,,,853900.0,6450.0,122.891,0.928,8660.0,1.246,0.381,2.6,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-16,101770.0,3519.0,3256.286,2282.0,152.0,73.0,14646.442,506.444,468.635,328.419,21.875,10.506,1.22,288.0,41.448,5353.0,770.388,,,,,856616.0,2716.0,123.282,0.391,8741.0,1.258,0.373,2.7,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-17,106598.0,4828.0,3318.857,2413.0,131.0,80.286,15341.274,694.832,477.64,347.272,18.853,11.554,1.23,303.0,43.607,5463.0,786.219,,,,,864550.0,7934.0,124.424,1.142,8614.0,1.24,0.385,2.6,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-18,110536.0,3938.0,3317.857,2530.0,117.0,90.286,15908.02,566.746,477.496,364.11,16.838,12.994,1.23,313.0,45.046,5629.0,810.109,,,,,876161.0,11611.0,126.095,1.671,8691.0,1.251,0.382,2.6,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-19,114435.0,3899.0,3387.143,2649.0,119.0,97.0,16469.152,561.133,487.468,381.236,17.126,13.96,1.23,344.0,49.507,5878.0,845.945,,,,,886110.0,9949.0,127.526,1.432,8565.0,1.233,0.395,2.5,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-20,118418.0,3983.0,3354.429,2778.0,129.0,103.286,17042.374,573.222,482.76,399.802,18.565,14.865,1.23,383.0,55.12,5942.0,855.155,,,,,896421.0,10311.0,129.01,1.484,8769.0,1.262,0.383,2.6,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-21,120697.0,2279.0,3323.143,2820.0,42.0,104.143,17370.361,327.987,478.257,405.846,6.045,14.988,,408.0,58.718,6193.0,891.279,,,,,906207.0,9786.0,130.419,1.408,8394.0,1.208,0.396,2.5,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-22,121820.0,1123.0,3367.0,2880.0,60.0,107.143,17531.98,161.619,484.569,414.481,8.635,15.42,,408.0,58.718,6350.0,913.874,,,,,911936.0,5729.0,131.243,0.825,8291.0,1.193,0.406,2.5,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-23,124966.0,3146.0,3313.714,3069.0,189.0,112.429,17984.743,452.763,476.9,441.682,27.2,16.18,,399.0,57.423,6270.0,902.36,,,,,914723.0,2787.0,131.644,0.401,8301.0,1.195,0.399,2.5,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-24,129348.0,4382.0,3250.0,3226.0,157.0,116.143,18615.388,630.645,467.731,464.277,22.595,16.715,,392.0,56.416,6365.0,916.032,,,,,921967.0,7244.0,132.687,1.043,8202.0,1.18,0.396,2.5,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-25,133060.0,3712.0,3217.714,3367.0,141.0,119.571,19149.608,534.22,463.084,484.569,20.292,17.208,,410.0,59.006,6548.0,942.369,,,,,932441.0,10474.0,134.194,1.507,8040.0,1.157,0.4,2.5,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-26,136628.0,3568.0,3170.429,3529.0,162.0,125.714,19663.104,513.496,456.279,507.883,23.315,18.092,,430.0,61.884,6655.0,957.768,,,,,941261.0,8820.0,135.464,1.269,7879.0,1.134,0.402,2.5,tests performed,48.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-27,139955.0,3327.0,3076.714,3680.0,151.0,128.857,20141.917,478.812,442.792,529.615,21.731,18.545,,436.0,62.748,6647.0,956.617,,,,,950354.0,9093.0,136.772,1.309,7705.0,1.109,0.399,2.5,tests performed,57.41,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-28,141747.0,1792.0,3007.143,3749.0,69.0,132.714,20399.816,257.899,432.779,539.545,9.93,19.1,,431.0,62.028,6830.0,982.954,,,,,959533.0,9179.0,138.093,1.321,7618.0,1.096,0.395,2.5,tests performed,57.41,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-29,142486.0,739.0,2952.286,3814.0,65.0,133.429,20506.171,106.355,424.884,548.9,9.355,19.203,,430.0,61.884,6869.0,988.567,,,,,964461.0,4928.0,138.802,0.709,7504.0,1.08,0.393,2.5,tests performed,57.41,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-11-30,145300.0,2814.0,2904.857,4035.0,221.0,138.0,20911.154,404.983,418.059,580.705,31.806,19.861,,,,,,,,,,966426.0,1965.0,139.085,0.283,7386.0,1.063,0.393,2.5,tests performed,,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-12-01,148775.0,3475.0,2775.286,4188.0,153.0,137.429,21411.265,500.112,399.411,602.725,22.019,19.778,,,,,,,,,,973251.0,6825.0,140.067,0.982,7326.0,1.054,0.379,2.6,tests performed,,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-12-02,151913.0,3138.0,2693.286,4347.0,159.0,140.0,21862.877,451.612,387.61,625.608,22.883,20.148,,,,,,,,,,982307.0,9056.0,141.371,1.303,7124.0,1.025,0.378,2.6,tests performed,,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-12-03,155193.0,3280.0,2652.143,4503.0,156.0,139.143,22334.925,472.048,381.689,648.059,22.451,20.025,,,,,,,,,,990785.0,8478.0,142.591,1.22,7075.0,1.018,0.375,2.7,tests performed,,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-12-04,158807.0,3614.0,2693.143,4650.0,147.0,138.571,22855.042,520.116,387.589,669.214,21.156,19.943,,,,,,,,,,999867.0,9082.0,143.898,1.307,7073.0,1.018,,,tests performed,,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
